epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
83,2675.58,1.70461,1.13158,2.13401,0.86691,0.79843,0.8345,0.60295,2.02541,1.32924,2.30153,0.0001882,0.0001882,0.0001882
84,2707.37,1.74186,1.17759,2.13706,0.87537,0.78969,0.83233,0.60303,2.0179,1.34357,2.28983,0.0001783,0.0001783,0.0001783
85,2739.57,1.71082,1.14092,2.12446,0.85018,0.79513,0.83174,0.60074,2.01821,1.34005,2.29658,0.0001684,0.0001684,0.0001684
86,2771.16,1.69956,1.15342,2.15223,0.87152,0.81092,0.83953,0.60119,2.03201,1.33791,2.29773,0.0001585,0.0001585,0.0001585
87,2802.78,1.69445,1.12055,2.1264,0.86438,0.80385,0.83921,0.60261,2.04782,1.30974,2.30763,0.0001486,0.0001486,0.0001486
88,2834.69,1.68063,1.14374,2.12332,0.87647,0.80879,0.83941,0.60467,2.01675,1.305,2.28787,0.0001387,0.0001387,0.0001387
89,2866.32,1.68892,1.14401,2.12624,0.88317,0.80056,0.83824,0.60224,2.0203,1.29949,2.29612,0.0001288,0.0001288,0.0001288
90,2898.35,1.6788,1.11331,2.13796,0.87229,0.79827,0.83692,0.60724,2.02009,1.30364,2.28543,0.0001189,0.0001189,0.0001189
91,2931.27,1.60798,0.97589,2.10796,0.85757,0.80643,0.83505,0.60256,2.02312,1.29075,2.29853,0.000109,0.000109,0.000109
92,2962.22,1.58067,0.9349,2.09372,0.88317,0.79155,0.83582,0.60451,2.02515,1.29959,2.2999,9.91e-05,9.91e-05,9.91e-05
93,2993.35,1.58066,0.9278,2.10279,0.88589,0.78019,0.83931,0.60485,2.03158,1.28103,2.30089,8.92e-05,8.92e-05,8.92e-05
94,3024.35,1.56218,0.91893,2.08285,0.85477,0.8053,0.8376,0.60459,2.00567,1.29033,2.28628,7.93e-05,7.93e-05,7.93e-05
95,3055.63,1.54877,0.91786,2.08064,0.88259,0.78018,0.83745,0.60309,2.01757,1.27613,2.29744,6.94e-05,6.94e-05,6.94e-05
96,3086.49,1.55,0.90558,2.0813,0.88455,0.78035,0.83559,0.60206,2.01183,1.28711,2.29146,5.95e-05,5.95e-05,5.95e-05
97,3117.62,1.54076,0.90953,2.07098,0.86693,0.80612,0.83648,0.60351,2.00699,1.28626,2.29448,4.96e-05,4.96e-05,4.96e-05
98,3148.88,1.53041,0.89633,2.05449,0.8733,0.80246,0.83868,0.60379,2.00362,1.27531,2.29062,3.97e-05,3.97e-05,3.97e-05
99,3179.93,1.51628,0.87608,2.05549,0.8781,0.80037,0.84013,0.60765,2.00029,1.27555,2.28708,2.98e-05,2.98e-05,2.98e-05
100,3211.16,1.51296,0.89187,2.05517,0.8828,0.79522,0.84045,0.60815,1.99508,1.27453,2.28382,1.99e-05,1.99e-05,1.99e-05
